9:
 num     #instances         #bytes  class name (module)
3746:             1             32  org.glassfish.jersey.internal.guava.RemovalCause$4
3747:             1             32  org.glassfish.jersey.internal.guava.RemovalCause$5
3748:             1             32  org.glassfish.jersey.internal.inject.CustomAnnotationLiteral
3749:             1             32  org.glassfish.jersey.internal.inject.ForeignDescriptorImpl
3750:             2             32  org.glassfish.jersey.internal.inject.ReferencingFactory$EmptyReferenceFactory
3751:             1             32  org.glassfish.jersey.internal.routing.CombinedMediaType
3752:             1             32  org.glassfish.jersey.media.multipart.internal.EntityPartReader
3753:             1             32  org.glassfish.jersey.media.multipart.internal.EntityPartWriter
3754:             1             32  org.glassfish.jersey.media.multipart.internal.FormDataParamValueParamProvider
3755:             1             32  org.glassfish.jersey.media.multipart.internal.SingleEntityPartReader
3756:             1             32  org.glassfish.jersey.media.multipart.internal.SingleEntityPartWriter
3757:             1             32  org.glassfish.jersey.message.internal.HttpHeaderReader$MediaTypeListReader
3758:             1             32  org.glassfish.jersey.message.internal.HttpHeaderReader$StringListReader
3759:             1             32  org.glassfish.jersey.message.internal.SourceProvider$SourceWriter
3760:             1             32  org.glassfish.jersey.model.internal.ManagedObjectsFinalizer
3761:             1             32  org.glassfish.jersey.process.internal.Stages$LinkedStage
3762:             1             32  org.glassfish.jersey.server.BackgroundSchedulerLiteral
3763:             1             32  org.glassfish.jersey.server.internal.inject.CookieParamValueParamProvider
3764:             1             32  org.glassfish.jersey.server.internal.inject.DelegatedInjectionValueParamProvider$$Lambda/0x00007fa78873e6c0
3765:             1             32  org.glassfish.jersey.server.internal.inject.EntityParamValueParamProvider
3766:             1             32  org.glassfish.jersey.server.internal.inject.FormParamValueParamProvider$MultipartFormParamValueProvider
3767:             1             32  org.glassfish.jersey.server.internal.inject.HeaderParamValueParamProvider
3768:             1             32  org.glassfish.jersey.server.internal.inject.MatrixParamValueParamProvider
3769:             1             32  org.glassfish.jersey.server.internal.inject.PathParamValueParamProvider
3770:             1             32  org.glassfish.jersey.server.internal.inject.QueryParamValueParamProvider
3771:             1             32  org.glassfish.jersey.server.internal.inject.WebTargetValueParamProvider$1
3772:             1             32  org.glassfish.jersey.server.internal.monitoring.MonitoringContainerListener
3773:             1             32  org.glassfish.jersey.server.internal.process.ReferencesInitializer
3774:             1             32  org.glassfish.jersey.server.internal.routing.RoutingStage
3775:             1             32  org.glassfish.jersey.server.model.ResourceMethod$JaxrsType$1
3776:             1             32  org.glassfish.jersey.server.model.ResourceMethod$JaxrsType$2
3777:             1             32  org.glassfish.jersey.server.model.ResourceMethod$JaxrsType$3
3778:             1             32  org.jboss.threads.EnhancedQueueExecutor$TaskNode
3779:             1             32  org.jboss.threads.Waiter
3780:             2             32  org.jvnet.hk2.internal.DescriptorComparator
3781:             1             32  org.jvnet.hk2.internal.DynamicConfigurationServiceImpl
3782:             1             32  org.jvnet.hk2.internal.PopulatorImpl
3783:             1             32  org.jvnet.hk2.internal.SingletonContext
3784:             1             32  org.jvnet.hk2.internal.Utilities$AnnotationInformation
3785:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$1
3786:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$2
3787:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$3
3788:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$4
3789:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$5
3790:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$6
3791:             1             32  org.reflections.vfs.Vfs$DefaultUrlTypes$7
3792:             1             32  org.slf4j.helpers.BasicMDCAdapter
3793:             1             32  org.slf4j.helpers.SubstituteLoggerFactory
3794:             1             32  org.wildfly.common.context.ContextPermission
3795:             1             32  picocli.CommandLine$Tracer
3796:             1             32  sun.management.CompilationImpl (java.management@21.0.6)
3797:             1             32  sun.management.ManagementFactoryHelper$LoggingMXBeanAccess (java.management@21.0.6)
3798:             1             32  sun.management.ManagementFactoryHelper$PlatformLoggingImpl (java.management@21.0.6)
3799:             1             32  sun.management.RuntimeImpl (java.management@21.0.6)
3800:             1             32  sun.management.VMManagementImpl (java.management@21.0.6)
3801:             1             32  sun.net.sdp.SdpProvider (java.base@21.0.6)
3802:             2             32  sun.nio.ch.EventFD (java.base@21.0.6)
3803:             1             32  sun.security.provider.SeedGenerator$URLSeedGenerator (java.base@21.0.6)
3804:             1             32  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base@21.0.6)
3805:             1             32  sun.util.cldr.CLDRTimeZoneNameProviderImpl (java.base@21.0.6)
3806:             1             32  sun.util.locale.BaseLocale$Cache (java.base@21.0.6)
3807:             1             32  sun.util.locale.provider.CalendarProviderImpl (java.base@21.0.6)
3808:             1             32  sun.util.locale.provider.DateFormatSymbolsProviderImpl (java.base@21.0.6)
3809:             1             32  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@21.0.6)
3810:             1             32  sun.util.locale.provider.NumberFormatProviderImpl (java.base@21.0.6)
3811:             1             32  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base@21.0.6)
3812:             1             24  [Lcom.aerospike.client.cluster.Node;
3813:             1             24  [Lcom.aerospike.client.cluster.Pool;
3814:             1             24  [Lcom.aerospike.vector.storage.StorageType;
3815:             1             24  [Lcom.github.benmanes.caffeine.cache.Buffer;
3816:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledBuffer;
3817:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledScheduler;
3818:             1             24  [Lcom.github.benmanes.caffeine.cache.SingletonWeigher;
3819:             1             24  [Lcom.github.benmanes.caffeine.cache.SystemScheduler;
3820:             1             24  [Lcom.github.benmanes.caffeine.cache.SystemTicker;
3821:             1             24  [Lcom.github.benmanes.caffeine.cache.stats.DisabledStatsCounter;
3822:             1             24  [Lcom.google.common.cache.CacheBuilder$NullListener;
3823:             1             24  [Lcom.google.common.cache.CacheBuilder$OneWeigher;
3824:             1             24  [Lcom.google.common.collect.Iterators$EmptyModifiableIterator;
3825:             1             24  [Lcom.google.common.util.concurrent.DirectExecutor;
3826:             1             24  [Lcom.google.inject.Key$NullAnnotationStrategy;
3827:             1             24  [Lio.grpc.internal.DnsNameResolver$JdkAddressResolver;
3828:             1             24  [Lio.undertow.security.api.AuthenticationMechanism;
3829:             1             24  [Ljakarta.ws.rs.core.MediaType;
3830:             1             24  [Ljava.net.URL; (java.base@21.0.6)
3831:             1             24  [Ljava.time.ZoneOffset; (java.base@21.0.6)
3832:             1             24  [Ljava.util.Comparators$NaturalOrderComparator; (java.base@21.0.6)
3833:             1             24  [Ljava.util.jar.Manifest; (java.base@21.0.6)
3834:             1             24  [Ljdk.internal.access.JavaSecurityAccess$ProtectionDomainCache; (java.base@21.0.6)
3835:             1             24  [Lorg.glassfish.jersey.internal.guava.LocalCache$NullEntry;
3836:             1             24  [Lorg.xnio.nio.WorkerThread;
3837:             1             24  ch.qos.logback.classic.util.ContextInitializer$1
3838:             1             24  ch.qos.logback.core.LifeCycleManager
3839:             1             24  ch.qos.logback.core.spi.AppenderAttachableImpl
3840:             1             24  ch.qos.logback.core.util.StatusPrinter2
3841:             1             24  com.aerospike.connect.aerospike.config.AerospikeClientSeedConfig
3842:             1             24  com.aerospike.connect.io.FilePathResolver
3843:             1             24  com.aerospike.connect.metrics.DebugLoggerProxy
3844:             1             24  com.aerospike.connect.metrics.ErrorLoggerProxy
3845:             1             24  com.aerospike.connect.metrics.ErrorRegistry$1
3846:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet
3847:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet$$Lambda/0x00007fa78832b940
3848:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet$$Lambda/0x00007fa78832bb58
3849:             1             24  com.aerospike.connect.metrics.InfoLoggerProxy
3850:             1             24  com.aerospike.connect.metrics.OffLoggerProxy
3851:             1             24  com.aerospike.connect.metrics.OperatingSystemGaugeSet$$Lambda/0x00007fa788338c70
3852:             1             24  com.aerospike.connect.metrics.OperatingSystemGaugeSet$$Lambda/0x00007fa788338e88
3853:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fa788337cc8
3854:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fa788338000
3855:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fa788338218
3856:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fa788338430
3857:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fa788338648
3858:             1             24  com.aerospike.connect.metrics.TraceLoggerProxy
3859:             1             24  com.aerospike.connect.metrics.WarnLoggerProxy
3860:             1             24  com.aerospike.connect.metrics.manage.service.AboutServerWebService
3861:             1             24  com.aerospike.connect.serde.FileResolvingDeserializer
3862:             1             24  com.aerospike.connect.tls.TlsContextLoader
3863:             1             24  com.aerospike.connect.tls.reload.SSLContextFactory
3864:             1             24  com.aerospike.vector.client.proto.AboutServiceGrpc$AboutServiceMethodDescriptorSupplier
3865:             1             24  com.aerospike.vector.client.proto.AboutServiceGrpc$MethodHandlers
3866:             1             24  com.aerospike.vector.client.proto.AuthServiceGrpc$AuthServiceMethodDescriptorSupplier
3867:             1             24  com.aerospike.vector.client.proto.AuthServiceGrpc$MethodHandlers
3868:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1010
3869:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1460
3870:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1890
3871:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1aa8
3872:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1cc0
3873:             1             24  com.aerospike.vector.config.ManageConfig
3874:             1             24  com.aerospike.vector.config.tls.TlsConfigRegistry
3875:             1             24  com.aerospike.vector.embedded.client.store.SingleInstanceClientStore
3876:             1             24  com.aerospike.vector.eventbus.inject.EventBusGuiceModule
3877:             1             24  com.aerospike.vector.eventbus.inject.EventBusGuiceModule$$Lambda/0x00007fa7884a78c0
3878:             1             24  com.aerospike.vector.index.IndexCleaner$$Lambda/0x00007fa7885676c0
3879:             1             24  com.aerospike.vector.index.IndexService$$Lambda/0x00007fa78855dc50
3880:             1             24  com.aerospike.vector.index.QueueSize
3881:             1             24  com.aerospike.vector.index.cache.LoadBalancedCacheFriendlyNodeSelector
3882:             1             24  com.aerospike.vector.index.hnsw.GraphVertexStorageAdaptor
3883:             1             24  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$currentPendingBatches$1
3884:             1             24  com.aerospike.vector.index.serde.IndexDefinitionSerializer
3885:             1             24  com.aerospike.vector.index.serde.IndexIdSerializer
3886:             1             24  com.aerospike.vector.index.serde.IndexLogEntryListSerializer
3887:             1             24  com.aerospike.vector.index.serde.InternalIndexIdSerializer
3888:             1             24  com.aerospike.vector.interconnect.BearerTokenCallCredentials
3889:             1             24  com.aerospike.vector.interconnect.InterconnectChannelProvider$$Lambda/0x00007fa7884cb228
3890:             1             24  com.aerospike.vector.server.grpc.GrpcInterconnectServer$setupMetrics$1
3891:             1             24  com.aerospike.vector.server.grpc.GrpcNettySslContextFactory
3892:             1             24  com.aerospike.vector.server.grpc.GrpcVectorDbServer$setupMetrics$1
3893:             1             24  com.aerospike.vector.storage.inject.AerospikeStorageGuiceModule
3894:             1             24  com.aerospike.vector.transact.inject.TransactGuiceModule
3895:             1             24  com.codahale.metrics.json.MetricsModule$CounterSerializer
3896:             1             24  com.codahale.metrics.json.MetricsModule$GaugeSerializer
3897:             1             24  com.codahale.metrics.json.MetricsModule$HistogramSerializer
3898:             1             24  com.codahale.metrics.jvm.ClassLoadingGaugeSet$$Lambda/0x00007fa78832b2f8
3899:             1             24  com.codahale.metrics.jvm.ClassLoadingGaugeSet$$Lambda/0x00007fa78832b510
3900:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet
3901:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fa78832a000
3902:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fa78832a218
3903:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fa78832a430
3904:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788334848
3905:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788334a60
3906:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788334c78
3907:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788334e90
3908:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa7883350a8
3909:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa7883352c0
3910:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa7883354d8
3911:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa7883356f0
3912:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788335d60
3913:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788335f78
3914:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa788336190
3915:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fa7883363a8
3916:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$1
3917:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$2
3918:             1             24  com.codahale.metrics.jvm.ThreadDeadlockDetector
3919:             1             24  com.cronutils.descriptor.CronDescriptor
3920:             1             24  com.cronutils.mapper.WeekDay
3921:             1             24  com.cronutils.model.definition.CronConstraintsFactory$2
3922:             1             24  com.fasterxml.jackson.annotation.JsonFormat$Features
3923:             1             24  com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value
3924:             1             24  com.fasterxml.jackson.annotation.JsonIncludeProperties$Value
3925:             1             24  com.fasterxml.jackson.core.ErrorReportConfiguration
3926:             1             24  com.fasterxml.jackson.databind.cfg.DefaultCacheProvider
3927:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ArrayListInstantiator
3928:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashSetInstantiator
3929:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator
3930:             1             24  com.fasterxml.jackson.databind.ext.Java7HandlersImpl
3931:             1             24  com.fasterxml.jackson.databind.ext.Java7SupportImpl
3932:             1             24  com.fasterxml.jackson.databind.introspect.AnnotationCollector$EmptyCollector
3933:             1             24  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
3934:             1             24  com.fasterxml.jackson.databind.jsontype.impl.SubTypeValidator
3935:             1             24  com.fasterxml.jackson.databind.module.SimpleKeyDeserializers
3936:             1             24  com.fasterxml.jackson.databind.node.TextNode
3937:             1             24  com.fasterxml.jackson.databind.ser.impl.UnknownSerializer
3938:             1             24  com.fasterxml.jackson.databind.ser.std.NullSerializer
3939:             1             24  com.fasterxml.jackson.databind.ser.std.StringSerializer
3940:             1             24  com.fasterxml.jackson.databind.type.TypeParser
3941:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$Empty
3942:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$False
3943:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$True
3944:             1             24  com.github.benmanes.caffeine.cache.BoundedLocalCache$KeySetView
3945:             1             24  com.github.benmanes.caffeine.cache.LocalLoadingCache$$Lambda/0x00007fa78855bd80
3946:             1             24  com.github.benmanes.caffeine.cache.stats.GuardedStatsCounter
3947:             1             24  com.google.common.base.CharMatcher$None
3948:             1             24  com.google.common.base.CharMatcher$Whitespace
3949:             1             24  com.google.common.base.Splitter$1
3950:             1             24  com.google.common.base.Suppliers$SupplierOfInstance
3951:             1             24  com.google.common.cache.CacheLoader$FunctionToCacheLoader
3952:             1             24  com.google.common.collect.AbstractMapBasedMultimap$AsMap$AsMapEntries
3953:             1             24  com.google.common.collect.AbstractMultimap$Values
3954:             1             24  com.google.common.collect.ImmutableSet$EmptySetBuilderImpl
3955:             1             24  com.google.common.collect.Maps$Values
3956:             1             24  com.google.inject.internal.$Proxy12
3957:             1             24  com.google.inject.internal.Messages$1
3958:             1             24  com.google.inject.internal.Messages$2
3959:             1             24  com.google.inject.internal.Messages$3
3960:             1             24  com.google.inject.internal.SingleMethodInjector$1
3961:             1             24  com.google.inject.internal.aop.GeneratedClassDefiner
3962:             1             24  com.google.inject.matcher.Matchers$SubclassesOf
3963:             1             24  com.google.protobuf.ExtensionRegistryLite
3964:             1             24  com.google.protobuf.TextFormat$Printer
3965:             1             24  com.google.protobuf.TypeRegistry
3966:             1             24  com.google.protobuf.UnknownFieldSet
3967:             1             24  com.google.protobuf.UnsafeUtil$JvmMemoryAccessor
3968:             1             24  com.sun.jmx.mbeanserver.DescriptorCache (java.management@21.0.6)
3969:             1             24  com.sun.jmx.mbeanserver.MBeanInstantiator (java.management@21.0.6)
3970:             1             24  com.sun.jmx.mbeanserver.MXBeanIntrospector (java.management@21.0.6)
3971:             1             24  com.sun.jmx.mbeanserver.SecureClassLoaderRepository (java.management@21.0.6)
3972:             1             24  com.sun.management.internal.HotSpotThreadImpl (jdk.management@21.0.6)
3973:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@21.0.6)
3974:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@21.0.6)
3975:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@21.0.6)
3976:             1             24  com.sun.proxy.jdk.proxy1.$Proxy28 (jdk.proxy1)
3977:             1             24  io.grpc.CompressorRegistry
3978:             1             24  io.grpc.ConfiguratorRegistry
3979:             1             24  io.grpc.InternalMethodDescriptor
3980:             1             24  io.grpc.internal.TransportTracer$Factory
3981:             1             24  io.netty.channel.DefaultMessageSizeEstimator
3982:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
3983:             1             24  io.netty.util.concurrent.DefaultPromise$CauseHolder
3984:             1             24  io.netty.util.concurrent.GlobalEventExecutor$1
3985:             1             24  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
3986:             1             24  io.perfmark.Link
3987:             1             24  io.undertow.security.impl.CachedAuthenticatedSessionMechanism
3988:             1             24  io.undertow.server.handlers.DisableCacheHandler
3989:             1             24  io.undertow.server.handlers.HttpContinueReadHandler
3990:             1             24  io.undertow.server.protocol.ParseTimeoutUpdater$1
3991:             1             24  io.undertow.server.session.PathParameterSessionConfig
3992:             1             24  io.undertow.server.session.SecureRandomSessionIdGenerator
3993:             1             24  io.undertow.server.session.SessionListeners
3994:             1             24  io.undertow.servlet.api.LoggingExceptionHandler
3995:             1             24  io.undertow.servlet.core.ContextClassLoaderSetupAction
3996:             1             24  io.undertow.servlet.core.InMemorySessionManagerFactory
3997:             1             24  io.undertow.servlet.core.SessionListenerBridge$1
3998:             1             24  io.undertow.servlet.handlers.SendErrorPageHandler
3999:             1             24  io.undertow.servlet.handlers.ServletInitialHandler$1
4000:             1             24  io.undertow.servlet.handlers.ServletInitialHandler$2
4001:             1             24  io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler$SecurityNotificationReceiver
4002:             1             24  io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler$ServletAuthenticatedSessionManager
4003:             1             24  io.undertow.servlet.handlers.security.SSLInformationAssociationHandler
4004:             1             24  io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler
4005:             1             24  io.undertow.servlet.spec.ServletContextImpl$1
4006:             1             24  io.undertow.servlet.spec.ServletContextImpl$2
4007:             1             24  io.undertow.servlet.spec.ServletContextImpl$3
4008:             1             24  io.undertow.servlet.spec.ServletContextImpl$4
4009:             1             24  io.undertow.servlet.spec.ServletContextImpl$5
4010:             1             24  io.undertow.servlet.util.ImmediateInstanceHandle
4011:             1             24  io.undertow.util.HeaderTokenParser
4012:             1             24  io.undertow.util.MimeMappings
4013:             1             24  java.io.UnixFileSystem (java.base@21.0.6)
4014:             1             24  java.lang.ProcessHandleImpl$$Lambda/0x00007fa7883fc340 (java.base@21.0.6)
4015:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@21.0.6)
4016:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@21.0.6)
4017:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@21.0.6)
4018:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@21.0.6)
4019:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@21.0.6)
4020:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@21.0.6)
4021:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@21.0.6)
4022:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@21.0.6)
4023:             1             24  java.lang.ref.Cleaner (java.base@21.0.6)
4024:             1             24  java.net.SocketPermissionCollection (java.base@21.0.6)
4025:             1             24  java.security.AllPermission (java.base@21.0.6)
4026:             1             24  java.security.Policy$PolicyInfo (java.base@21.0.6)
4027:             1             24  java.security.Policy$UnsupportedEmptyCollection (java.base@21.0.6)
4028:             1             24  java.security.ProtectionDomain$JavaSecurityAccessImpl$1 (java.base@21.0.6)
4029:             1             24  java.text.MessageFormat$Field (java.base@21.0.6)
4030:             1             24  java.time.Clock$SystemClock (java.base@21.0.6)
4031:             1             24  java.time.Period (java.base@21.0.6)
4032:             1             24  java.time.format.DecimalStyle (java.base@21.0.6)
4033:             1             24  java.util.Comparator$$Lambda/0x00007fa788076560 (java.base@21.0.6)
4034:             1             24  java.util.EnumMap$Values (java.base@21.0.6)
4035:             1             24  java.util.IdentityHashMap$EntrySet (java.base@21.0.6)
4036:             1             24  java.util.IdentityHashMap$Values (java.base@21.0.6)
4037:             1             24  java.util.Locale$Builder (java.base@21.0.6)
4038:             1             24  java.util.PropertyPermissionCollection (java.base@21.0.6)
4039:             1             24  java.util.concurrent.CompletableFuture$AltResult (java.base@21.0.6)
4040:             1             24  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@21.0.6)
4041:             1             24  java.util.concurrent.ConcurrentSkipListSet (java.base@21.0.6)
4042:             1             24  java.util.concurrent.CopyOnWriteArrayList$COWIterator (java.base@21.0.6)
4043:             1             24  java.util.logging.LogManager$VisitedLoggers (java.logging@21.0.6)
4044:             1             24  java.util.regex.CharPredicates$$Lambda/0x00007fa788573e90 (java.base@21.0.6)
4045:             1             24  java.util.regex.Pattern$LastNode (java.base@21.0.6)
4046:             1             24  java.util.regex.Pattern$LookBehindEndNode (java.base@21.0.6)
4047:             1             24  java.util.regex.Pattern$Node (java.base@21.0.6)
4048:             1             24  jdk.internal.icu.impl.Norm2AllModes$ComposeNormalizer2 (java.base@21.0.6)
4049:             1             24  jdk.internal.icu.impl.Norm2AllModes$DecomposeNormalizer2 (java.base@21.0.6)
4050:             1             24  jdk.internal.icu.text.NormalizerBase$ModeImpl (java.base@21.0.6)
4051:             1             24  jdk.internal.icu.util.CodePointTrie$Data16 (java.base@21.0.6)
4052:             1             24  jdk.internal.jimage.ImageReader (java.base@21.0.6)
4053:             1             24  jdk.internal.jimage.ImageStringsReader (java.base@21.0.6)
4054:             1             24  jdk.internal.jimage.decompressor.Decompressor (java.base@21.0.6)
4055:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@21.0.6)
4056:             1             24  jdk.internal.logger.LazyLoggers$LazyLoggerFactories (java.base@21.0.6)
4057:             1             24  jdk.internal.misc.ThreadTracker (java.base@21.0.6)
4058:             1             24  jdk.internal.module.ModulePatcher (java.base@21.0.6)
4059:             1             24  jdk.internal.module.ModuleTarget (java.base@21.0.6)
4060:             1             24  jdk.internal.reflect.ReflectionFactory (java.base@21.0.6)
4061:             1             24  jdk.internal.util.ReferencedKeySet (java.base@21.0.6)
4062:             1             24  jdk.proxy2.$Proxy19 (jdk.proxy2)
4063:             1             24  jdk.proxy2.$Proxy20 (jdk.proxy2)
4064:             1             24  jdk.proxy2.$Proxy30 (jdk.proxy2)
4065:             1             24  jdk.proxy2.$Proxy31 (jdk.proxy2)
4066:             1             24  jdk.proxy2.$Proxy33 (jdk.proxy2)
4067:             1             24  jdk.proxy2.$Proxy35 (jdk.proxy2)
4068:             1             24  jdk.proxy2.$Proxy38 (jdk.proxy2)
4069:             1             24  jdk.proxy2.$Proxy39 (jdk.proxy2)
4070:             1             24  jdk.proxy2.$Proxy40 (jdk.proxy2)
4071:             1             24  jdk.proxy2.$Proxy42 (jdk.proxy2)
4072:             1             24  jdk.proxy2.$Proxy43 (jdk.proxy2)
4073:             1             24  jdk.proxy2.$Proxy44 (jdk.proxy2)
4074:             1             24  jdk.proxy2.$Proxy45 (jdk.proxy2)
4075:             1             24  jdk.proxy2.$Proxy46 (jdk.proxy2)
4076:             1             24  jdk.proxy2.$Proxy56 (jdk.proxy2)
4077:             1             24  jdk.proxy2.$Proxy60 (jdk.proxy2)
4078:             1             24  jdk.proxy2.$Proxy61 (jdk.proxy2)
4079:             1             24  jdk.proxy2.$Proxy62 (jdk.proxy2)
4080:             1             24  jdk.proxy2.$Proxy67 (jdk.proxy2)
4081:             1             24  jdk.proxy2.$Proxy68 (jdk.proxy2)
4082:             1             24  jdk.proxy2.$Proxy69 (jdk.proxy2)
4083:             1             24  jdk.proxy2.$Proxy71 (jdk.proxy2)
4084:             1             24  jdk.proxy2.$Proxy72 (jdk.proxy2)
4085:             1             24  kotlin.InitializedLazyImpl
4086:             1             24  kotlin.ranges.IntRange
4087:             1             24  kotlin.reflect.jvm.internal.KPackageImpl$$Lambda$0
4088:             1             24  kotlin.reflect.jvm.internal.impl.builtins.ReflectionTypes$$Lambda$0
4089:             1             24  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltIns$$Lambda$2
4090:             1             24  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltIns$Settings
4091:             1             24  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$$Lambda$1
4092:             1             24  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$$Lambda$2
4093:             1             24  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$$Lambda$3
4094:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$1
4095:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$2
4096:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$3
4097:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$4
4098:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$5
4099:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$6
4100:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$7
4101:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$8
4102:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$9
4103:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.PackageFragmentProviderImpl
